customer_id,last_order_date,frequency,monetary,recency_days,r_score,f_score,m_score,rfm_combined_score,segment
C03198,2023-10-14,1,167817.19,444,2,2,3,223,Need Attention
C04977,2023-10-14,1,234892.18,444,2,2,3,223,Need Attention
C03763,2023-10-14,3,151418.13,444,2,3,3,233,Need Attention
C04551,2023-10-14,1,124946.53,444,2,2,3,223,Need Attention
C00950,2023-10-14,2,31575.08,444,2,3,2,232,Need Attention
C02625,2023-10-14,1,649486.10,444,2,2,4,224,At Risk
C00476,2023-10-14,1,7298.35,444,2,2,1,221,About to Sleep
C03759,2023-10-14,1,9184.36,444,2,2,1,221,About to Sleep
C01481,2023-10-14,1,148045.51,444,2,2,3,223,Need Attention
C04487,2023-10-14,1,7519.94,444,2,2,1,221,About to Sleep
C02378,2023-10-14,1,78230.88,444,2,2,2,222,Need Attention
C02941,2023-10-14,1,69091.35,444,2,2,2,222,Need Attention
C04922,2023-10-14,1,62794.98,444,2,2,2,222,Need Attention
C04800,2023-10-14,1,13904.79,444,2,2,2,222,Need Attention
C00739,2023-10-14,1,176048.83,444,2,2,3,223,Need Attention
C00473,2023-10-14,2,55690.17,444,2,3,2,232,Need Attention
C02808,2023-10-14,1,10731.53,444,2,2,1,221,About to Sleep
C02740,2023-10-14,1,672106.66,444,2,2,4,224,At Risk
C00193,2023-10-13,1,269593.03,445,2,2,3,223,Need Attention
C00823,2023-10-13,1,7171.80,445,2,2,1,221,About to Sleep
C02812,2023-10-13,1,379844.15,445,2,2,4,224,At Risk
C01286,2023-10-13,1,305736.95,445,2,2,3,223,Need Attention
C04389,2023-10-13,1,22865.46,445,2,2,2,222,Need Attention
C04332,2023-10-13,1,6969.70,445,2,2,1,221,About to Sleep
C03227,2023-10-13,1,10854.84,445,2,2,1,221,About to Sleep
C00722,2023-10-13,1,7223.64,445,2,2,1,221,About to Sleep
C00728,2023-10-13,3,400898.52,445,2,3,4,234,At Risk
C02738,2023-10-13,1,82765.02,445,2,2,2,222,Need Attention
C02078,2023-10-13,1,13930.86,445,2,2,2,222,Need Attention
C00243,2023-10-13,2,152852.96,445,2,3,3,233,Need Attention
C01173,2023-10-13,1,664738.77,445,2,2,4,224,At Risk
C00424,2023-10-13,1,89862.83,445,2,2,3,223,Need Attention
C04218,2023-10-13,1,358851.78,445,2,2,4,224,At Risk
C01637,2023-10-13,1,67889.90,445,2,2,2,222,Need Attention
C02255,2023-10-13,1,7497.52,445,2,2,1,221,About to Sleep
C04876,2023-10-13,1,678121.02,445,2,2,4,224,At Risk
C00751,2023-10-12,1,3051.28,446,2,2,1,221,About to Sleep
C04901,2023-10-12,1,584506.32,446,2,2,4,224,At Risk
C01543,2023-10-12,1,71133.59,446,2,2,2,222,Need Attention
C00774,2023-10-12,2,15597.00,446,2,3,2,232,Need Attention
C04841,2023-10-12,2,28663.18,446,2,3,2,232,Need Attention
C02107,2023-10-12,1,61070.16,446,2,2,2,222,Need Attention
C01348,2023-10-12,1,234117.09,446,2,2,3,223,Need Attention
C00951,2023-10-12,1,500152.92,446,2,2,4,224,At Risk
C00651,2023-10-12,4,188204.07,446,2,4,3,243,At Risk
C04770,2023-10-12,1,100540.21,446,2,2,3,223,Need Attention
C04215,2023-10-12,1,1497.48,446,2,2,1,221,About to Sleep
C02524,2023-10-12,1,601896.36,446,2,2,4,224,At Risk
C02228,2023-10-12,1,1675.14,446,2,2,1,221,About to Sleep
C04949,2023-10-12,1,181378.76,446,2,2,3,223,Need Attention
C00203,2023-10-12,1,14713.97,446,2,2,2,222,Need Attention
C02442,2023-10-12,2,87601.69,446,2,3,2,232,Need Attention
C03559,2023-10-12,1,415557.19,446,2,2,4,224,At Risk
C02614,2023-10-12,1,247213.34,446,2,2,3,223,Need Attention
C04028,2023-10-12,2,731388.85,446,2,3,4,234,At Risk
C02946,2023-10-12,1,8604.00,446,2,2,1,221,About to Sleep
C03064,2023-10-12,1,5414.85,446,2,2,1,221,About to Sleep
C03257,2023-10-11,1,6560.45,447,2,2,1,221,About to Sleep
C02622,2023-10-11,1,217978.34,447,2,2,3,223,Need Attention
C02984,2023-10-11,1,21228.96,447,2,2,2,222,Need Attention
C01791,2023-10-11,1,3986.62,447,2,2,1,221,About to Sleep
C01708,2023-10-11,1,21459.63,447,2,2,2,222,Need Attention
C03617,2023-10-11,1,21740.60,447,2,2,2,222,Need Attention
C01545,2023-10-11,1,205368.41,447,2,2,3,223,Need Attention
C03626,2023-10-11,1,142330.21,447,2,2,3,223,Need Attention
C03837,2023-10-11,1,614244.98,447,2,2,4,224,At Risk
C01271,2023-10-11,1,7733.70,447,2,2,1,221,About to Sleep
C03893,2023-10-11,1,6170.06,447,2,2,1,221,About to Sleep
C01199,2023-10-11,1,29065.11,447,2,2,2,222,Need Attention
C04158,2023-10-11,1,143746.51,447,2,2,3,223,Need Attention
C04272,2023-10-11,1,307735.57,447,2,2,3,223,Need Attention
C00374,2023-10-11,1,5785.11,447,2,2,1,221,About to Sleep
C04705,2023-10-11,1,1683.05,447,2,2,1,221,About to Sleep
C04820,2023-10-11,1,84493.65,447,2,2,2,222,Need Attention
C04969,2023-10-11,2,29921.37,447,2,3,2,232,Need Attention
C04979,2023-10-11,3,317226.64,447,2,3,4,234,At Risk
C04676,2023-10-10,1,418089.76,448,2,2,4,224,At Risk
C01876,2023-10-10,1,71921.43,448,1,2,2,122,At Risk
C04435,2023-10-10,1,49475.19,448,1,2,2,122,At Risk
C03329,2023-10-10,1,610178.28,448,1,2,4,124,At Risk
C01233,2023-10-10,1,462334.32,448,1,2,4,124,At Risk
C02077,2023-10-10,1,28255.69,448,1,2,2,122,At Risk
C01276,2023-10-10,1,15025.04,448,1,2,2,122,At Risk
C03866,2023-10-10,1,642.28,448,1,2,1,121,Lost Customers
C03459,2023-10-10,1,4965.87,448,1,2,1,121,Lost Customers
C04485,2023-10-10,1,32860.92,448,1,2,2,122,At Risk
C01593,2023-10-10,1,491189.42,448,1,2,4,124,At Risk
C02145,2023-10-10,1,168016.44,448,1,2,3,123,At Risk
C02910,2023-10-10,1,826424.99,448,1,2,4,124,At Risk
C02836,2023-10-10,1,30378.97,448,1,2,2,122,At Risk
C03762,2023-10-10,1,2258.00,448,1,2,1,121,Lost Customers
C03036,2023-10-10,2,278051.98,448,1,3,3,133,At Risk
C00105,2023-10-10,1,121196.00,448,1,2,3,123,At Risk
C04050,2023-10-10,1,45658.16,448,1,2,2,122,At Risk
C03860,2023-10-10,1,45977.43,448,1,2,2,122,At Risk
C04559,2023-10-09,1,13320.67,449,1,2,1,121,Lost Customers
C02433,2023-10-09,1,51111.29,449,1,2,2,122,At Risk
C03401,2023-10-09,1,118855.02,449,1,2,3,123,At Risk
C03523,2023-10-09,1,85492.58,449,1,2,2,122,At Risk
C02206,2023-10-09,1,372679.81,449,1,2,4,124,At Risk
C04717,2023-10-09,1,103995.80,449,1,2,3,123,At Risk
C01129,2023-10-09,1,41802.71,449,1,2,2,122,At Risk
C01780,2023-10-09,2,8140.98,449,1,3,1,131,Others
C01842,2023-10-09,3,396830.91,449,1,3,4,134,At Risk
C04022,2023-10-09,2,38482.81,449,1,3,2,132,At Risk
C02270,2023-10-09,1,44017.72,449,1,2,2,122,At Risk
C04727,2023-10-09,1,12864.12,449,1,2,1,121,Lost Customers
C03171,2023-10-09,1,33769.65,449,1,2,2,122,At Risk
C04736,2023-10-09,1,5456.24,449,1,2,1,121,Lost Customers
C04302,2023-10-09,1,9108.64,449,1,2,1,121,Lost Customers
C02569,2023-10-09,2,69336.05,449,1,3,2,132,At Risk
C02621,2023-10-09,1,931.54,449,1,2,1,121,Lost Customers
C04960,2023-10-09,1,966333.24,449,1,2,4,124,At Risk
C03622,2023-10-09,1,169504.95,449,1,2,3,123,At Risk
C02032,2023-10-09,2,159528.52,449,1,3,3,133,At Risk
C03984,2023-10-09,1,29983.81,449,1,2,2,122,At Risk
C04741,2023-10-08,1,343269.10,450,1,2,4,124,At Risk
C02705,2023-10-08,1,271339.59,450,1,2,3,123,At Risk
C01082,2023-10-08,1,138655.15,450,1,2,3,123,At Risk
C04844,2023-10-08,1,3306.53,450,1,2,1,121,Lost Customers
C04327,2023-10-08,1,366040.49,450,1,2,4,124,At Risk
C02798,2023-10-08,1,48397.84,450,1,2,2,122,At Risk
C01336,2023-10-08,4,447472.16,450,1,4,4,144,Cannot Lose Them
C02764,2023-10-08,1,201100.01,450,1,2,3,123,At Risk
C03479,2023-10-08,1,27665.57,450,1,2,2,122,At Risk
C04059,2023-10-08,1,120053.40,450,1,2,3,123,At Risk
C03896,2023-10-08,1,150835.60,450,1,2,3,123,At Risk
C03208,2023-10-08,1,16550.53,450,1,2,2,122,At Risk
C02743,2023-10-08,1,2202.16,450,1,2,1,121,Lost Customers
C00881,2023-10-08,1,36219.88,450,1,2,2,122,At Risk
C04970,2024-12-30,13,1422273.80,1,5,5,5,555,Champions
C04927,2024-12-24,59,7130655.64,7,5,5,5,555,Champions
C04984,2024-12-21,8,275023.64,10,5,4,3,543,Loyal Customers
C04975,2024-12-21,29,1643596.45,10,5,5,5,555,Champions
C04997,2024-12-20,32,3175594.16,11,5,5,5,555,Champions
C04926,2024-12-18,38,2304839.28,13,5,5,5,555,Champions
C04994,2024-12-12,8,1206710.95,19,5,4,4,544,Champions
C04932,2024-12-09,1,94350.62,22,5,2,3,523,Potential Loyalists
C04944,2024-12-09,2,136677.52,22,5,3,3,533,Loyal Customers
C04933,2024-12-08,59,3965075.54,23,5,5,5,555,Champions
C04993,2024-12-08,3,102150.63,23,5,3,3,533,Loyal Customers
C04962,2024-12-07,12,1187260.68,24,5,5,4,554,Champions
C04928,2024-12-06,59,5367477.27,25,5,5,5,555,Champions
C04950,2024-12-05,3,589835.04,26,5,3,4,534,Loyal Customers
C04939,2024-12-05,59,5299793.65,26,5,5,5,555,Champions
C04989,2024-12-04,4,137274.43,27,5,4,3,543,Loyal Customers
C04966,2024-12-03,4,92730.06,28,5,4,3,543,Loyal Customers
C04982,2024-12-01,10,1529433.75,30,5,4,5,545,Champions
C04951,2024-11-22,1,6370.08,39,4,2,1,421,Potential Loyalists
C04952,2024-11-20,59,5329792.32,41,4,5,5,455,Champions
C04942,2024-11-19,2,85407.33,42,4,3,2,432,Potential Loyalists
C03997,2023-10-02,1,111485.88,456,1,2,3,123,At Risk
C01171,2023-10-01,1,33159.55,457,1,2,2,122,At Risk
C00740,2023-10-01,1,46521.48,457,1,2,2,122,At Risk
C00441,2023-10-01,1,99702.06,457,1,2,3,123,At Risk
C00906,2023-09-30,1,353315.23,458,1,2,4,124,At Risk
C02285,2023-09-29,1,7987.89,459,1,2,1,121,Lost Customers
C04429,2023-09-29,1,284158.63,459,1,2,3,123,At Risk
C02396,2023-09-29,2,56150.01,459,1,3,2,132,At Risk
C00926,2023-09-28,2,415106.53,460,1,3,4,134,At Risk
C03730,2023-09-28,1,96145.23,460,1,2,3,123,At Risk
C01848,2023-09-28,2,1169657.31,460,1,3,4,134,At Risk
C04787,2023-09-27,2,320026.90,461,1,3,4,134,At Risk
C00618,2023-09-26,1,3078.13,462,1,2,1,121,Lost Customers
C00871,2023-09-26,1,3713.23,462,1,2,1,121,Lost Customers
C02690,2023-09-26,2,51575.50,462,1,3,2,132,At Risk
C02976,2023-09-25,1,2937.99,463,1,2,1,121,Lost Customers
C01011,2023-09-25,1,7999.60,463,1,2,1,121,Lost Customers
C04924,2023-09-25,2,1080311.65,463,1,3,4,134,At Risk
C02646,2023-09-24,1,8213.15,464,1,2,1,121,Lost Customers
C00717,2023-09-24,1,24305.62,464,1,2,2,122,At Risk
C04281,2023-09-24,2,53478.02,464,1,3,2,132,At Risk
C04175,2023-09-23,1,4449.56,465,1,2,1,121,Lost Customers
C04538,2023-09-23,1,585924.30,465,1,2,4,124,At Risk
C02208,2023-09-23,1,429907.89,465,1,2,4,124,At Risk
C02516,2023-09-23,1,7955.46,465,1,2,1,121,Lost Customers
C01420,2023-09-23,1,16808.94,465,1,2,2,122,At Risk
C03384,2023-09-22,1,167578.30,466,1,2,3,123,At Risk
C00364,2023-09-22,1,29267.28,466,1,2,2,122,At Risk
C01574,2023-09-22,1,10109.57,466,1,2,1,121,Lost Customers
C02591,2023-09-21,1,180451.99,467,1,2,3,123,At Risk
C03264,2023-09-21,1,176776.84,467,1,2,3,123,At Risk
C01786,2023-09-20,1,1456.61,468,1,2,1,121,Lost Customers
C02926,2023-09-19,1,512611.50,469,1,2,4,124,At Risk
C03968,2023-09-18,1,595103.51,470,1,2,4,124,At Risk
C04756,2023-09-17,1,73662.69,471,1,2,2,122,At Risk
C00928,2023-09-17,1,28313.46,471,1,2,2,122,At Risk
C00212,2023-09-17,1,19451.36,471,1,2,2,122,At Risk
C00785,2023-09-16,1,2341.94,472,1,2,1,121,Lost Customers
C01373,2023-09-16,1,9789.62,472,1,2,1,121,Lost Customers
C00967,2023-09-15,3,361225.13,473,1,3,4,134,At Risk
C01617,2023-09-15,1,17684.21,473,1,2,2,122,At Risk
C04849,2023-09-15,1,47028.13,473,1,2,2,122,At Risk
C04436,2023-09-13,1,66928.10,475,1,2,2,122,At Risk
C02586,2023-09-13,1,14110.13,475,1,2,2,122,At Risk
C02043,2023-09-13,1,9056.55,475,1,2,1,121,Lost Customers
C03310,2023-09-12,1,194233.16,476,1,2,3,123,At Risk
C03788,2023-09-12,1,8587.49,476,1,2,1,121,Lost Customers
C01830,2023-09-11,1,165499.83,477,1,2,3,123,At Risk
C01330,2023-09-11,1,4538.06,477,1,2,1,121,Lost Customers
C04587,2023-09-10,1,77259.56,478,1,2,2,122,At Risk
C04971,2023-09-10,1,113712.13,478,1,2,3,123,At Risk
C00477,2023-09-10,1,19727.24,478,1,2,2,122,At Risk
C04127,2023-09-10,1,1812.57,478,1,2,1,121,Lost Customers
C02576,2023-09-09,1,9473.55,479,1,2,1,121,Lost Customers
C00131,2023-09-09,1,439537.61,479,1,2,4,124,At Risk
C02329,2023-09-09,1,12080.48,479,1,2,1,121,Lost Customers
C03739,2023-09-08,1,6163.76,480,1,2,1,121,Lost Customers
C02165,2023-09-08,4,63873.94,480,1,4,2,142,At Risk
C04688,2023-09-07,3,62451.28,481,1,3,2,132,At Risk
C03529,2023-09-07,1,76012.84,481,1,2,2,122,At Risk
C02697,2023-09-07,1,9123.52,481,1,2,1,121,Lost Customers
C03400,2023-09-06,1,23331.95,482,1,2,2,122,At Risk
C02858,2023-09-06,1,74899.06,482,1,2,2,122,At Risk
C00234,2023-09-06,1,7289.44,482,1,2,1,121,Lost Customers
C00484,2023-09-05,1,2738.90,483,1,2,1,121,Lost Customers
C02134,2023-09-05,1,103574.97,483,1,2,3,123,At Risk
C00582,2023-09-05,1,24842.87,483,1,2,2,122,At Risk
C03344,2023-09-05,1,103807.67,483,1,2,3,123,At Risk
C02656,2023-09-04,1,6935.99,484,1,2,1,121,Lost Customers
C00472,2023-09-03,1,3952.14,485,1,2,1,121,Lost Customers
C01906,2023-09-03,1,14732.85,485,1,2,2,122,At Risk
C01921,2023-09-03,1,7111.93,485,1,2,1,121,Lost Customers
C00176,2023-09-03,3,40793.44,485,1,3,2,132,At Risk
C00226,2023-09-02,1,3246.32,486,1,2,1,121,Lost Customers
C01476,2023-09-02,1,1122846.68,486,1,2,4,124,At Risk
C03493,2023-09-01,1,19842.36,487,1,2,2,122,At Risk
C03349,2023-09-14,1,136119.66,474,1,2,3,123,At Risk
C00876,2023-09-01,1,4560.14,487,1,2,1,121,Lost Customers
C02256,2023-08-31,2,140232.97,488,1,3,3,133,At Risk
C04893,2023-08-31,1,26289.48,488,1,2,2,122,At Risk
C00221,2023-08-31,1,686392.78,488,1,2,4,124,At Risk
C04737,2023-08-31,1,245146.62,488,1,2,3,123,At Risk
C01625,2023-08-30,2,42530.16,489,1,3,2,132,At Risk
C01251,2023-08-29,2,52243.04,490,1,3,2,132,At Risk
C00604,2023-08-28,1,54816.26,491,1,2,2,122,At Risk
C02920,2023-08-28,1,14822.29,491,1,2,2,122,At Risk
C03504,2023-08-28,1,5082.14,491,1,2,1,121,Lost Customers
C04991,2023-08-28,1,5753.06,491,1,2,1,121,Lost Customers
C04603,2023-08-28,1,81353.16,491,1,2,2,122,At Risk
C01686,2023-08-27,1,78489.98,492,1,2,2,122,At Risk
C01457,2023-08-26,1,138597.42,493,1,2,3,123,At Risk
C00590,2023-08-26,1,10111.09,493,1,2,1,121,Lost Customers
C02227,2023-08-25,1,2047.42,494,1,2,1,121,Lost Customers
C00263,2023-08-25,1,765496.01,494,1,2,4,124,At Risk
C01226,2023-08-25,2,32450.85,494,1,3,2,132,At Risk
C02636,2023-08-24,1,20844.72,495,1,2,2,122,At Risk
C00699,2023-08-24,1,74630.88,495,1,2,2,122,At Risk
C00655,2023-08-23,1,7879.00,496,1,2,1,121,Lost Customers
C04730,2023-08-23,1,4746.33,496,1,2,1,121,Lost Customers
C03970,2023-08-22,1,311398.16,497,1,2,3,123,At Risk
C00171,2023-08-21,1,8658.97,498,1,2,1,121,Lost Customers
C00533,2023-08-21,2,393426.73,498,1,3,4,134,At Risk
C04010,2023-08-20,1,66303.86,499,1,2,2,122,At Risk
C03630,2023-08-20,3,48484.98,499,1,3,2,132,At Risk
C01697,2023-08-20,1,6404.95,499,1,2,1,121,Lost Customers
C02799,2023-08-19,1,12531.74,500,1,2,1,121,Lost Customers
C02321,2023-08-18,1,125825.36,501,1,2,3,123,At Risk
C00478,2023-08-18,1,134558.97,501,1,2,3,123,At Risk
C02875,2023-08-18,1,18808.95,501,1,2,2,122,At Risk
C02413,2023-08-18,1,12880.93,501,1,2,1,121,Lost Customers
C03967,2023-08-17,1,79751.47,502,1,2,2,122,At Risk
C03766,2023-08-16,1,3919.83,503,1,2,1,121,Lost Customers
C03475,2023-08-16,1,11813.54,503,1,2,1,121,Lost Customers
C02084,2023-08-16,2,24600.68,503,1,3,2,132,At Risk
C00233,2023-08-16,1,33492.36,503,1,2,2,122,At Risk
C02986,2023-08-16,1,16171.47,503,1,2,2,122,At Risk
C01862,2023-08-15,1,199975.12,504,1,2,3,123,At Risk
C04563,2023-08-15,2,281266.65,504,1,3,3,133,At Risk
C04342,2023-08-14,1,842.29,505,1,2,1,121,Lost Customers
C01840,2023-08-14,1,15950.00,505,1,2,2,122,At Risk
C04253,2023-08-14,1,283050.58,505,1,2,3,123,At Risk
C04285,2023-08-14,1,130164.52,505,1,2,3,123,At Risk
C00309,2023-08-13,1,109195.25,506,1,2,3,123,At Risk
C00279,2023-08-13,1,9806.94,506,1,2,1,121,Lost Customers
C01837,2023-08-12,1,24179.24,507,1,2,2,122,At Risk
C04902,2023-08-12,1,7114.47,507,1,2,1,121,Lost Customers
C04910,2023-08-11,1,32282.00,508,1,2,2,122,At Risk
C01288,2023-08-10,1,6588.68,509,1,2,1,121,Lost Customers
C02301,2023-08-10,1,13153.77,509,1,2,1,121,Lost Customers
C03333,2023-08-10,1,5937.11,509,1,2,1,121,Lost Customers
C00606,2023-08-10,1,179525.24,509,1,2,3,123,At Risk
C00605,2023-08-10,1,101807.39,509,1,2,3,123,At Risk
C04041,2023-08-09,1,63291.19,510,1,2,2,122,At Risk
C01909,2023-08-09,1,33544.03,510,1,2,2,122,At Risk
C01528,2023-08-09,2,246923.14,510,1,3,3,133,At Risk
C01624,2023-08-09,1,3742.34,510,1,2,1,121,Lost Customers
C00696,2023-08-08,1,6378.12,511,1,2,1,121,Lost Customers
C04237,2023-08-08,1,64896.37,511,1,2,2,122,At Risk
C04227,2023-08-07,1,755426.12,512,1,2,4,124,At Risk
C01085,2023-08-07,1,12271.87,512,1,2,1,121,Lost Customers
C02424,2023-08-06,1,90004.65,513,1,2,3,123,At Risk
C03169,2023-08-06,1,129062.05,513,1,2,3,123,At Risk
C02832,2023-08-06,1,50486.33,513,1,2,2,122,At Risk
C01213,2023-08-05,2,844039.69,514,1,3,4,134,At Risk
C00819,2023-08-05,1,157792.88,514,1,2,3,123,At Risk
C01381,2023-08-04,1,9226.24,515,1,2,1,121,Lost Customers
C04695,2023-08-04,1,5296.08,515,1,2,1,121,Lost Customers
C02108,2023-08-04,1,6590.46,515,1,2,1,121,Lost Customers
C01597,2023-08-04,2,2920.59,515,1,3,1,131,Others
C03530,2023-08-04,1,246638.60,515,1,2,3,123,At Risk
C01133,2023-08-03,1,35274.22,516,1,2,2,122,At Risk
C03032,2023-08-03,1,183779.60,516,1,2,3,123,At Risk
C02081,2023-08-03,1,193569.57,516,1,2,3,123,At Risk
C04837,2023-08-03,2,242662.59,516,1,3,3,133,At Risk
C04477,2023-08-02,1,105725.81,517,1,2,3,123,At Risk
C03182,2023-08-02,1,1220.89,517,1,2,1,121,Lost Customers
C03239,2023-08-02,1,6785.12,517,1,2,1,121,Lost Customers
C03267,2023-08-01,1,109040.57,518,1,2,3,123,At Risk
C01072,2023-08-01,1,61096.91,518,1,2,2,122,At Risk
C00126,2023-08-01,1,119756.41,518,1,2,3,123,At Risk
C04255,2023-08-01,1,4193.10,518,1,2,1,121,Lost Customers
C03952,2023-08-01,1,643482.40,518,1,2,4,124,At Risk
C04294,2023-08-01,1,4275.17,518,1,2,1,121,Lost Customers
C02130,2023-08-01,1,159739.61,518,1,2,3,123,At Risk
C04943,2023-07-31,1,9209.70,519,1,2,1,121,Lost Customers
C01643,2023-07-31,1,23240.61,519,1,2,2,122,At Risk
C04367,2023-07-31,1,48239.41,519,1,2,2,122,At Risk
C03506,2023-07-31,1,27219.94,519,1,2,2,122,At Risk
C04568,2023-07-31,1,478472.99,519,1,2,4,124,At Risk
C03000,2023-07-31,1,79525.23,519,1,2,2,122,At Risk
C01910,2023-07-30,1,170560.73,520,1,2,3,123,At Risk
C00609,2023-07-30,1,3165.02,520,1,2,1,121,Lost Customers
C02849,2023-07-29,1,107245.12,521,1,2,3,123,At Risk
C04382,2023-07-29,2,127716.93,521,1,3,3,133,At Risk
C04079,2023-07-29,1,17883.74,521,1,2,2,122,At Risk
C04828,2023-07-28,1,36202.87,522,1,2,2,122,At Risk
C00216,2023-07-28,1,18518.75,522,1,2,2,122,At Risk
C01581,2023-07-28,1,12296.74,522,1,2,1,121,Lost Customers
C01738,2023-07-28,1,7568.53,522,1,2,1,121,Lost Customers
C03868,2023-07-27,1,160530.75,523,1,2,3,123,At Risk
C03981,2023-07-27,1,65293.82,523,1,2,2,122,At Risk
C00662,2023-07-27,1,11017.86,523,1,2,1,121,Lost Customers
C02907,2023-07-27,2,9184.62,523,1,3,1,131,Others
C01569,2023-07-27,1,837.99,523,1,2,1,121,Lost Customers
C01046,2023-07-27,1,6695.13,523,1,2,1,121,Lost Customers
C01232,2023-07-26,1,2854.47,524,1,2,1,121,Lost Customers
C00806,2023-07-26,1,207764.54,524,1,2,3,123,At Risk
C04122,2023-07-25,1,3395.72,525,1,2,1,121,Lost Customers
C00946,2023-07-25,1,6575.51,525,1,2,1,121,Lost Customers
C00942,2023-07-25,1,7508.88,525,1,2,1,121,Lost Customers
C03142,2023-07-25,1,537457.47,525,1,2,4,124,At Risk
C00440,2023-07-25,1,2420.56,525,1,2,1,121,Lost Customers
C01790,2023-07-25,1,7410.25,525,1,2,1,121,Lost Customers
C00158,2023-07-24,1,172553.44,526,1,2,3,123,At Risk
C03110,2023-07-24,1,1468.61,526,1,2,1,121,Lost Customers
C04697,2023-07-24,1,252.85,526,1,2,1,121,Lost Customers
C04438,2023-07-24,1,9135.68,526,1,2,1,121,Lost Customers
C02553,2023-07-24,1,69960.74,526,1,2,2,122,At Risk
C02605,2023-07-23,1,190715.24,527,1,2,3,123,At Risk
C02283,2023-07-23,1,99492.17,527,1,2,3,123,At Risk
C01125,2023-07-23,1,3017.08,527,1,2,1,121,Lost Customers
C03727,2023-07-23,1,2569.38,527,1,2,1,121,Lost Customers
C03903,2023-07-22,1,125644.90,528,1,2,3,123,At Risk
C01698,2023-07-22,1,52136.93,528,1,2,2,122,At Risk
C02168,2023-07-21,1,21259.30,529,1,2,2,122,At Risk
C05000,2023-02-11,1,267086.97,689,1,1,3,113,Others
C02949,2023-07-21,1,114318.03,529,1,2,3,123,At Risk
C04584,2023-07-21,1,68883.79,529,1,2,2,122,At Risk
C03365,2023-07-21,1,13710.50,529,1,2,1,121,Lost Customers
C04334,2023-07-21,1,18441.19,529,1,2,2,122,At Risk
C03255,2023-07-20,1,4715.09,530,1,2,1,121,Lost Customers
C03751,2023-07-20,1,174662.67,530,1,2,3,123,At Risk
C01069,2023-07-20,1,30822.12,530,1,2,2,122,At Risk
C02643,2023-07-19,1,172980.33,531,1,2,3,123,At Risk
C04329,2023-07-18,1,1232.08,532,1,2,1,121,Lost Customers
C00540,2023-07-18,1,11912.22,532,1,2,1,121,Lost Customers
C03800,2023-07-17,1,84219.37,533,1,2,2,122,At Risk
C02205,2023-07-17,1,571674.69,533,1,2,4,124,At Risk
C03683,2023-07-17,1,243827.51,533,1,2,3,123,At Risk
C01045,2023-07-17,1,38213.33,533,1,2,2,122,At Risk
C04678,2023-07-16,1,1480.73,534,1,2,1,121,Lost Customers
C00637,2023-07-16,1,71964.67,534,1,2,2,122,At Risk
C03237,2023-07-16,1,175157.82,534,1,2,3,123,At Risk
C04448,2023-07-16,2,228617.25,534,1,3,3,133,At Risk
C02474,2023-07-16,1,346988.26,534,1,2,4,124,At Risk
C01039,2023-07-15,1,13585.36,535,1,2,1,121,Lost Customers
C01217,2023-07-15,1,697.45,535,1,2,1,121,Lost Customers
C00721,2023-07-15,1,8591.20,535,1,2,1,121,Lost Customers
C04087,2023-07-15,1,210440.75,535,1,2,3,123,At Risk
C01739,2023-07-14,1,335.55,536,1,2,1,121,Lost Customers
C01594,2023-07-14,1,17961.25,536,1,2,2,122,At Risk
C03211,2023-07-13,1,1012.54,537,1,2,1,121,Lost Customers
C01392,2023-07-12,1,22955.55,538,1,2,2,122,At Risk
C03175,2023-07-12,1,59459.02,538,1,2,2,122,At Risk
C04112,2023-07-11,2,59698.30,539,1,3,2,132,At Risk
C03193,2023-07-11,1,1758.09,539,1,2,1,121,Lost Customers
C02633,2023-07-11,1,139357.35,539,1,2,3,123,At Risk
C00954,2023-07-11,1,14968.52,539,1,2,2,122,At Risk
C00247,2024-12-31,1,17422.45,0,5,1,2,512,Potential Loyalists
C03849,2023-07-11,1,3168.47,539,1,2,1,121,Lost Customers
C04383,2023-07-10,1,30035.45,540,1,2,2,122,At Risk
C04704,2023-07-10,1,200471.69,540,1,2,3,123,At Risk
C03793,2023-07-10,1,12698.21,540,1,2,1,121,Lost Customers
C00425,2023-07-09,1,46398.71,541,1,2,2,122,At Risk
C02696,2023-07-09,1,22604.28,541,1,2,2,122,At Risk
C00692,2023-07-09,1,53120.55,541,1,2,2,122,At Risk
C00015,2023-07-09,1,11136.98,541,1,2,1,121,Lost Customers
C03270,2023-07-08,1,11640.98,542,1,2,1,121,Lost Customers
C04134,2023-07-08,1,13739.69,542,1,2,1,121,Lost Customers
C01657,2023-07-08,1,35837.06,542,1,2,2,122,At Risk
C01335,2023-07-08,1,8518.75,542,1,2,1,121,Lost Customers
C00046,2023-07-08,1,4680.88,542,1,2,1,121,Lost Customers
C04533,2023-07-08,1,686720.69,542,1,2,4,124,At Risk
C01043,2023-07-08,3,640455.78,542,1,3,4,134,At Risk
C01858,2023-07-07,1,5247.59,543,1,2,1,121,Lost Customers
C04667,2023-07-07,1,3263.18,543,1,2,1,121,Lost Customers
C03677,2023-07-07,2,13620.26,543,1,3,1,131,Others
C04826,2023-07-07,1,9677.02,543,1,2,1,121,Lost Customers
C04633,2023-07-06,1,29120.54,544,1,2,2,122,At Risk
C00444,2023-07-06,2,220795.43,544,1,3,3,133,At Risk
C01940,2023-07-05,1,46386.19,545,1,2,2,122,At Risk
C01154,2023-07-05,1,3105.35,545,1,2,1,121,Lost Customers
